tractid,period,pop19,nhwht19,nhblk19,hisp19,ntv19,asian19,haw19,india19,china19,filip19,japan19,korea19,viet19,agewht19,a15wht19,a65wht19,ageblk19,a15blk19,a65blk19,agehsp19,a15hsp19,a65hsp19,agentv19,a15ntv19,a65ntv19,ageasn19,a15asn19,a65asn19,mex19,cuban19,pr19,ruanc19,itanc19,geanc19,iranc19,scanc19,fb19,n10imm19,nat19,ag5up19,olang19,lep19,rufb19,itfb19,gefb19,irfb19,scfb19,ag25up19,hs19,col19,clf19,unemp19,dflabf19,flabf19,empclf19,prof19,manuf19,semp19,ag18cv19,vet19,hinc19,hh19,hincw19,hhw19,hincb19,hhb19,hinch19,hhh19,hinca19,hha19,incpc19,dpov19,npov19,n65pov19,dfmpov19,nfmpov19,dwpov19,nwpov19,dbpov19,nbpov19,dhpov19,nhpov19,dnapov19,nnapov19,dapov19,napov19,hu19,vac19,ohu19,own19,rent19,dmulti19,multi19,mhmval19,mrent19,h30old19,h10yrs19,a18und19,a60up19,a75up19,ag15up19,19-Mar,wds19,family19,fhh19,pnhwht19,pnhblk19,phisp19,pntv19,pasian19,phaw19,pindia19,pchina19,pfilip19,pjapan19,pkorea19,pviet19,p15wht19,p65wht19,p15blk19,p65blk19,p15hsp19,p65hsp19,p15ntv19,p65ntv19,p15asn19,p65asn19,pmex19,pcuban19,ppr19,pruanc19,pitanc19,pgeanc19,piranc19,pscanc19,pfb19,p10imm19,pnat19,polang19,plep19,prufb19,pitfb19,pgefb19,pirfb19,pscfb19,phs19,pcol19,punemp19,pflabf19,pprof19,pmanuf19,psemp19,pvet19,ppov19,p65pov19,pfmpov19,pwpov19,pbpov19,phpov19,pnapov19,papov19,pvac19,pown19,pmulti19,p30old19,p10yrs19,p18und19,p60up19,p75up19,pmar19,pwds19,pfhh19
48453002403,2019,2743,1503,51,1109,0,38,0,0,0,0,8,37,0,1503,228,145,51,0,0,1109,191,151,0,0,0,38,0,8,904,0,0,0,38,67,100,41,512,116,250,NA,NA,185,0,0,0,16,0,2166,751,886,1779,85,1053,739,1694,608,63,133,2267,83,69018,1093,85488,650,NA,38,48646,376,NA,22,34414,2743,505,38,560,88,1503,86,51,0,1109,412,0,0,38,0,1161,68,1093,656,437,1161,217,257400,1098,862,607,476,389,100,2302,1039,282,560,77,54.79402114,1.859278163,40.43018593,0,1.385344513,0,0,0,0,0.291651476,1.348888079,0,15.16966068,9.647371923,0,0,17.22272317,13.61587015,NA,NA,0,21.05263158,32.95661684,0,0,0,1.385344513,2.442581116,3.645643456,1.494713817,18.6656945,4.228946409,9.11410864,NA,NA,0,0,0,0.583302953,0,34.67220683,40.90489381,4.777965149,70.18043685,35.89138135,3.719008264,7.851239669,3.66122629,18.41049945,1.385344513,15.71428571,5.721889554,0,37.15058611,NA,0,5.857019811,60.01829826,18.69078381,74.24633936,55.53522415,17.35326285,14.18155304,3.645643456,45.13466551,12.2502172,13.75
48453002407,2019,6663,3778,251,2220,19,312,0,36,91,13,32,0,208,3778,432,891,251,15,75,2220,343,203,19,0,0,312,100,34,1848,5,38,5,38,293,145,140,538,133,302,NA,NA,257,0,0,0,0,0,5132,1525,2246,4068,104,3138,1975,3964,1860,277,329,5567,558,81636,2702,83824,1640,79886,156,85156,731,NA,100,38142,6663,523,72,1733,98,3778,263,251,2,2220,190,19,0,312,36,3104,402,2702,1484,1218,3104,1221,314700,1286,755,1795,1096,1720,353,5755,2930,908,1733,165,56.70118565,3.76707189,33.31832508,0.285156836,4.682575416,0,0.540297163,1.365751163,0.195107309,0.480264145,0,3.121716944,11.43462149,23.58390683,5.976095618,29.88047809,15.45045045,9.144144144,0,0,32.05128205,10.8974359,27.73525439,0.075041273,0.570313673,0.075041273,0.570313673,4.39741858,2.176196908,2.101155636,8.074440943,1.996097854,4.532492871,NA,NA,0,0,0,0,0,29.71551052,43.76461419,2.55653884,62.93817718,46.92230071,6.987891019,8.299697275,10.0233519,7.849317124,1.080594327,5.654933641,6.961355214,0.796812749,8.558558559,0,11.53846154,12.95103093,54.92227979,39.33634021,24.32345361,66.43227239,16.44904698,25.81419781,5.297913853,50.91225022,15.77758471,9.521061743
48453002413,2019,5045,628,534,3822,0,0,0,0,0,32,0,0,0,628,182,82,608,121,11,3822,1357,151,0,0,0,0,0,0,3386,30,0,0,12,38,2,0,1137,78,136,NA,NA,747,0,9,0,0,0,2853,1979,227,2245,222,1782,1126,2023,248,65,243,3176,110,39236,1374,66339,201,21776,206,42575,991,NA,0,15537,4998,1750,52,1127,348,619,204,608,317,3784,1230,0,0,0,0,1374,0,1374,417,957,1374,746,131500,859,777,815,1869,348,106,3389,1314,574,1127,386,12.44796829,10.58473736,75.75817641,0,0,0,0,0,0.634291378,0,0,0,28.98089172,13.05732484,19.90131579,1.809210526,35.50497122,3.950811094,NA,NA,NA,NA,67.11595639,0.594648167,0,0,0.237859267,0.753221011,0.039643211,0,22.53716551,1.546085233,2.695738355,NA,NA,0,0.17839445,0,0,0,69.36558009,7.956536979,9.888641425,63.18742985,12.25902126,3.213049926,12.01186357,3.463476071,35.0140056,1.040416166,30.87843833,32.95638126,52.13815789,32.50528541,NA,NA,0,30.34934498,54.29403202,56.55021834,59.31586608,37.04658077,6.897918731,2.101090188,38.77249926,16.9371496,34.25022183
48453002402,2019,8514,3990,657,3546,15,259,0,96,21,15,78,11,62,3990,362,386,657,2,109,3546,708,164,43,0,0,259,0,57,2752,0,450,0,49,167,227,31,1338,116,689,NA,NA,233,0,0,0,0,0,6346,2026,2425,6120,169,3568,2717,5951,2710,287,585,7325,556,63495,3875,69955,1833,94504,441,41830,1400,48173,147,35159,8509,1567,112,1597,186,3988,687,655,64,3545,780,43,0,259,27,4041,166,3875,1140,2735,4041,2216,259400,1179,1712,2767,1189,919,269,7442,2345,1047,1597,171,46.86398872,7.716701903,41.64904863,0.176180409,3.042048391,0,1.127554616,0.246652572,0.176180409,0.916138125,0.129198966,0.728212356,9.072681704,9.674185464,0.304414003,16.59056317,19.96615905,4.624929498,0,0,0,22.00772201,32.32323232,0,5.285412262,0,0.575522669,1.961475217,2.666196852,0.364106178,15.71529246,1.362461828,8.092553441,NA,NA,0,0,0,0,0,31.92562244,38.21304759,2.761437908,76.14910314,45.53856495,4.822718871,9.830280625,7.590443686,18.41579504,1.316253379,11.64683782,17.22668004,9.770992366,22.00282087,0,10.42471042,4.107894086,29.41935484,54.83791141,42.36575105,71.40645161,13.96523373,10.79398638,3.159501997,31.51034668,14.06879871,10.70757671
48453002423,2019,6007,3167,304,2271,18,133,0,0,60,34,30,26,73,3167,279,406,373,0,34,2271,566,82,56,0,31,133,0,15,1946,0,58,0,0,171,161,53,550,103,254,NA,NA,70,0,0,0,0,0,4708,1458,2023,4056,59,2532,1935,3997,1473,242,244,4987,268,69654,2609,75982,1514,42991,153,66361,880,NA,15,36205,6007,478,54,1510,46,3167,147,373,48,2271,304,56,0,133,0,2703,94,2609,1682,927,2703,330,237300,1551,1402,1699,1020,842,85,5150,2294,1028,1510,126,52.72182454,5.060762444,37.80589312,0.299650408,2.214083569,0,0,0.998834693,0.566006326,0.499417346,0.432828367,1.215248876,8.80959899,12.81970319,0,9.115281501,24.92294144,3.610744166,0,55.35714286,0,11.27819549,32.39553854,0,0.965540203,0,0,2.846678875,2.680206426,0.882303979,9.155984685,1.714666223,4.2284002,NA,NA,0,0,0,0,0,30.96856415,42.96941376,1.454635108,76.42180095,36.85263948,6.054540906,6.104578434,5.373972328,7.957383053,0.898951224,3.046357616,4.641616672,12.86863271,13.38617349,0,0,3.477617462,64.46914527,12.20865705,51.86829449,65.12073591,16.98018978,14.01698019,1.415015815,44.54368932,19.96116505,8.344370861
48453001901,2019,6190,4245,20,1484,0,92,0,100,0,48,12,10,37,4245,429,598,20,0,0,1484,729,55,0,0,0,113,0,23,724,10,118,0,73,256,41,48,515,162,225,NA,NA,17,0,0,0,0,21,4462,459,3169,3895,92,2392,1851,3803,2447,154,355,4820,219,87072,2975,99167,2332,NA,20,55051,434,NA,48,59824,6190,601,15,1207,90,4245,144,20,0,1484,416,0,0,113,21,3199,224,2975,1236,1739,3199,1830,629800,1253,2816,2020,1370,934,161,4982,1790,837,1207,191,68.57835218,0.323101777,23.97415186,0,1.486268174,0,1.615508885,0,0.775444265,0.193861066,0.161550889,0.597738288,10.10600707,14.08716137,0,0,49.12398922,3.706199461,NA,NA,0,20.3539823,11.69628433,0.161550889,1.906300485,0,1.179321486,4.135702746,0.662358643,0.775444265,8.319870759,2.617124394,3.634894992,NA,NA,0,0,0,0,0.339256866,10.28686688,71.02196325,2.362002567,77.38294314,64.343939,4.049434657,9.334735735,4.543568465,9.709208401,0.242326333,7.456503728,3.392226148,0,28.03234501,NA,18.5840708,7.002188184,41.54621849,57.20537668,88.0275086,67.89915966,22.13247173,15.08885299,2.600969305,35.92934564,16.80048173,15.82435791
48453002004,2019,2732,1553,168,699,0,176,0,77,46,16,0,33,0,1553,19,88,192,0,0,699,49,30,0,0,0,176,11,0,612,0,10,0,0,177,79,0,222,92,69,NA,NA,29,0,0,0,0,0,2204,288,1471,2258,47,1426,1169,2211,1190,87,156,2627,190,50761,1864,56190,1136,NA,107,34113,448,70417,107,52156,2732,352,4,319,13,1553,164,192,73,699,98,0,0,176,37,2026,162,1864,119,1745,2026,1871,348700,1171,1031,1656,105,209,40,2627,478,401,319,66,56.84480234,6.149341142,25.58565154,0,6.442166911,0,2.818448023,1.68374817,0.585651537,0,1.207906296,0,1.223438506,5.666452028,0,0,7.010014306,4.291845494,NA,NA,6.25,0,22.4011713,0,0.366032211,0,0,6.478770132,2.891654466,0,8.125915081,3.36749634,2.525622255,NA,NA,0,0,0,0,0,13.06715064,66.74228675,2.081488043,81.97755961,53.82180009,3.934871099,7.055630936,7.232584697,12.88433382,0.146412884,4.07523511,10.56020605,38.02083333,14.02002861,NA,21.02272727,7.996051333,6.384120172,92.34945706,50.88845015,88.84120172,3.843338214,7.650073206,1.464128843,18.19566045,15.26456033,20.68965517
48453002108,2019,4082,648,1576,1710,0,82,0,38,0,68,0,0,0,648,82,11,1702,278,331,1710,556,70,0,0,0,82,9,17,1473,0,0,0,22,0,40,23,512,145,77,NA,NA,273,0,0,0,0,0,2746,1146,717,2274,53,1525,1033,2221,798,179,117,3066,109,44516,1496,91538,300,40859,691,31983,454,NA,10,23513,4068,535,63,812,54,648,50,1688,244,1710,231,0,0,82,0,1657,161,1496,559,937,1657,845,253800,887,1126,929,1016,634,242,3216,1008,737,812,247,15.87457129,38.60852523,41.89122979,0,2.008819206,0,0.930916218,0,1.665850073,0,0,0,12.65432099,1.697530864,16.33372503,19.44770858,32.51461988,4.093567251,NA,NA,10.97560976,20.73170732,36.08525233,0,0,0,0.538951494,0,0.979911808,0.56344929,12.54287114,3.552180304,1.88633023,NA,NA,0,0,0,0,0,41.73343044,26.11070648,2.330694811,67.73770492,35.92976137,8.059432688,5.267897344,3.555120678,13.15142576,1.548672566,6.650246305,7.716049383,14.4549763,13.50877193,NA,0,9.716354858,37.36631016,50.9957755,67.95413398,62.09893048,24.88975992,15.53160216,5.928466438,31.34328358,22.91666667,30.41871921
48453002412,2019,6165,622,302,5122,0,52,0,0,0,36,0,43,0,622,62,132,314,106,0,5122,1069,421,33,0,0,52,0,0,4844,0,35,0,9,31,36,0,1655,162,618,NA,NA,987,0,0,9,0,0,3863,2957,270,3170,233,2414,1500,2937,471,145,257,4510,139,60781,1482,84271,287,NA,111,62344,1055,NA,9,17886,6165,1120,34,1186,219,622,87,314,214,5122,807,33,0,52,0,1561,79,1482,912,570,1561,113,126800,1082,1400,553,1655,850,267,4901,1728,824,1186,295,10.0892133,4.898621249,83.08191403,0,0.843471208,0,0,0,0.583941606,0,0.697485807,0,9.967845659,21.22186495,33.75796178,0,20.87075361,8.219445529,0,0,0,0,78.57258719,0,0.567721006,0,0.145985401,0.502838605,0.583941606,0,26.84509327,2.627737226,10.0243309,NA,NA,0,0,0.145985401,0,0,76.54672534,6.989386487,7.350157729,62.13753107,16.03677222,4.937010555,8.750425604,3.082039911,18.16707218,0.551500406,18.46543002,13.98713826,68.15286624,15.75556423,0,0,5.060858424,61.53846154,7.238949391,89.68609865,37.31443995,26.84509327,13.78751014,4.330900243,35.25811059,16.81289533,24.87352445
48453002422,2019,6070,2727,327,2628,0,332,0,310,22,0,18,0,0,2727,176,238,347,0,8,2628,577,306,0,0,0,332,0,0,2512,55,29,0,0,164,162,88,921,325,339,NA,NA,468,0,0,0,23,0,4781,1435,2281,3847,139,2537,1792,3708,1497,106,184,5184,226,60728,2712,52670,1449,65893,226,62907,934,NA,92,30948,6070,238,101,1497,0,2727,112,347,3,2628,101,0,0,332,22,2892,180,2712,1364,1348,2892,1067,236900,1057,1872,1478,886,1195,107,5307,2505,912,1497,184,44.92586491,5.387149918,43.29489292,0,5.469522241,0,5.10708402,0.362438221,0,0.296540362,0,0,6.453978731,8.727539421,0,2.305475504,21.95585997,11.64383562,NA,NA,0,0,41.38385502,0.906095552,0.477759473,0,0,2.701812191,2.668863262,1.449752883,15.17298188,5.354200988,5.584843493,NA,NA,0,0,0,0.378912685,0,30.01464129,47.70968417,3.613205095,70.6346078,40.37216828,2.858683927,4.962243797,4.359567901,3.92092257,1.663920923,0,4.107077374,0.864553314,3.843226788,NA,6.626506024,6.22406639,50.29498525,36.89488243,64.73029046,54.49852507,14.59637562,19.68698517,1.76276771,47.20180893,17.1848502,12.29124916
48453000603,2019,8254,4440,399,1485,16,1750,0,216,744,95,37,341,299,4440,22,4,429,0,0,1485,0,24,16,0,0,1759,0,1,1162,0,49,56,63,187,87,70,1071,330,619,NA,NA,68,6,0,9,0,12,606,48,446,3578,227,4384,1934,3351,1157,175,41,8226,25,8907,2440,11796,1267,NA,176,NA,495,NA,452,7131,7062,5671,3,110,0,3588,2735,340,295,1264,875,16,16,1737,1640,2991,551,2440,101,2339,2991,2824,226500,1385,1019,2398,28,56,2,8229,52,69,110,0,53.7921008,4.834019869,17.99127696,0.193845408,21.20184153,0,2.616913012,9.013811485,1.150957112,0.448267507,4.131330264,3.622486067,0.495495495,0.09009009,0,0,0,1.616161616,0,0,0,0.056850483,14.07802278,0,0.593651563,0.678458929,0.763266295,2.265568209,1.054034408,0.848073661,12.97552702,3.998061546,7.499394233,NA,NA,0.072692028,0,0.109038042,0,0.145384056,7.920792079,73.59735974,6.344326439,44.1149635,34.52700686,5.222321695,1.223515369,0.303914418,80.3030303,0.042480884,0,76.22630992,86.76470588,69.22468354,100,94.41565918,18.42193246,4.139344262,94.41658308,34.06887329,98.27868852,0.339229465,0.678458929,0.024230676,0.631911532,0.838497995,0
48453000804,2019,2658,821,690,1036,0,62,0,22,9,0,10,0,0,821,23,41,777,162,113,1036,249,98,44,24,0,62,6,0,837,79,14,0,14,61,13,6,526,244,170,NA,NA,191,11,0,10,0,4,1920,810,799,1575,167,1128,723,1408,754,84,146,2142,38,31719,1025,99432,403,23438,258,20882,356,NA,16,32917,2658,807,53,505,131,821,148,777,176,1036,474,44,44,62,8,1141,116,1025,440,585,1141,420,456700,363,785,663,516,344,85,2212,679,569,505,117,30.88788563,25.95936795,38.97667419,0,2.332580888,0,0.827689992,0.338600451,0,0.376222724,0,0,2.801461632,4.993909866,20.84942085,14.54311454,24.03474903,9.459459459,54.54545455,0,9.677419355,0,31.48984199,2.972159518,0.526711813,0,0.526711813,2.294958616,0.489089541,0.225733634,19.78931527,9.179834462,6.395786305,NA,NA,0.413844996,0,0.376222724,0,0.15048909,42.1875,41.61458333,10.6031746,64.09574468,53.55113636,5.965909091,10.36931818,1.774042951,30.36117381,1.993980436,25.94059406,18.02679659,22.65122265,45.75289575,100,12.90322581,10.1665206,42.92682927,36.80981595,68.79929886,64.68292683,19.41309255,12.9420617,3.197893153,30.69620253,25.72332731,23.16831683
48453001100,2019,7410,5907,366,858,0,231,0,99,79,31,70,0,0,5907,28,636,366,10,39,858,18,121,6,0,0,231,0,0,576,7,0,11,151,230,160,244,889,305,405,NA,NA,78,11,0,70,0,7,6878,786,5205,5833,12,3009,2307,5821,4290,498,266,7300,263,133790,4592,147450,3974,NA,189,74470,306,134153,123,114993,7237,847,128,1175,0,5858,500,311,157,789,190,0,0,231,0,5715,1123,4592,1557,3035,5715,5663,448300,2250,1028,4067,94,1369,161,7344,2438,1237,1175,0,79.71659919,4.939271255,11.57894737,0,3.117408907,0,1.336032389,1.066126856,0.418353576,0.944669366,0,0,0.474013882,10.76688674,2.732240437,10.6557377,2.097902098,14.1025641,0,0,0,0,7.773279352,0.094466937,0,0.148448043,2.037786775,3.10391363,2.159244265,3.292847503,11.99730094,4.116059379,5.465587045,NA,NA,0.148448043,0,0.944669366,0,0.094466937,11.42774062,75.67606862,0.205726041,76.66999003,73.6986772,8.55523106,4.56966157,3.602739726,11.70374465,1.768688683,0,8.535336292,50.48231511,24.08111534,NA,0,19.65004374,33.90679443,99.09011374,17.98775153,88.56707317,1.268556005,18.47503374,2.172739541,33.19716776,16.84368192,0
48453002424,2019,3898,1854,131,1870,8,35,0,0,6,20,0,9,20,1854,99,333,165,17,8,1870,497,151,8,0,0,35,0,0,1285,18,63,0,36,152,19,21,526,184,112,NA,NA,408,23,0,0,0,0,2941,1149,1107,2262,74,1609,1086,2188,933,156,225,3201,132,56667,1486,61709,773,NA,74,51510,623,NA,29,30428,3795,616,64,796,58,1832,262,156,46,1798,316,8,0,35,0,1611,125,1486,747,739,1611,566,246400,1070,1332,890,697,678,183,3285,1203,666,796,57,47.56285274,3.360697794,47.97331965,0.205233453,0.897896357,0,0,0.15392509,0.513083633,0,0.230887635,0.513083633,5.339805825,17.96116505,10.3030303,4.848484848,26.57754011,8.07486631,0,0,0,0,32.9656234,0.461775269,1.616213443,0,0.923550539,3.899435608,0.487429451,0.538737814,13.49409954,4.72036942,2.873268343,NA,NA,0.590046178,0,0,0,0,39.0683441,37.64025842,3.271441202,67.49533872,42.6416819,7.129798903,10.2833638,4.12371134,16.23188406,1.686429513,7.286432161,14.30131004,29.48717949,17.57508343,0,0,7.759155804,50.269179,35.13345748,82.68156425,59.8923284,17.8809646,17.39353515,4.694715239,36.62100457,20.2739726,7.16080402
48453000204,2019,3096,2308,41,416,0,179,0,128,91,8,22,0,27,2308,376,272,60,11,8,416,83,47,0,0,0,179,16,12,368,0,23,0,20,177,20,32,270,70,130,NA,NA,8,0,0,7,0,0,2060,206,1680,1809,113,1150,839,1696,1307,74,159,2498,63,70938,1503,76944,1162,NA,41,27875,181,NA,90,65253,3038,497,23,513,8,2279,355,49,8,387,61,0,0,179,52,1713,210,1503,737,766,1713,831,597200,983,1306,847,598,517,143,2562,849,349,513,35,74.54780362,1.324289406,13.43669251,0,5.781653747,0,4.134366925,2.939276486,0.258397933,0.710594315,0,0.872093023,16.29116118,11.78509532,18.33333333,13.33333333,19.95192308,11.29807692,NA,NA,8.938547486,6.703910615,11.88630491,0,0.742894057,0,0.645994832,5.717054264,0.645994832,1.033591731,8.720930233,2.260981912,4.198966408,NA,NA,0,0,0.226098191,0,0,10,81.55339806,6.246545053,72.95652174,77.06367925,4.363207547,9.375,2.522017614,16.359447,0.757077024,1.559454191,15.57700746,16.32653061,15.7622739,NA,29.05027933,12.2591944,49.03526281,48.51138354,76.24051372,56.35395875,19.31524548,16.69896641,4.618863049,33.1381733,13.62217018,6.822612086
48453001000,2019,3533,1698,88,1448,0,115,0,39,86,59,10,16,12,1698,112,205,88,0,41,1448,229,318,23,0,12,115,0,35,1206,0,26,0,10,52,88,35,467,37,246,NA,NA,223,0,0,0,0,0,3011,863,1451,2198,87,1571,1039,2111,1304,128,348,3107,117,57674,1501,96507,819,22772,41,41607,499,NA,63,42999,3499,346,72,577,0,1698,260,88,0,1414,54,23,0,115,26,1735,234,1501,817,684,1735,315,440100,992,1228,859,426,758,291,3175,757,781,577,63,48.06113784,2.490801019,40.98499858,0,3.255024059,0,1.103877724,2.434191905,1.669968865,0.28304557,0.452872913,0.339654684,6.595995289,12.07302709,0,46.59090909,15.81491713,21.96132597,0,52.17391304,0,30.43478261,34.13529578,0,0.735918483,0,0.28304557,1.471836966,2.490801019,0.990659496,13.21822813,1.04726861,6.96292103,NA,NA,0,0,0,0,0,28.66157423,48.18997011,3.958143767,66.13621897,61.77167219,6.063477025,16.48507816,3.765690377,9.888539583,2.05773078,0,15.31213192,0,3.818953324,0,22.60869565,13.4870317,54.43037975,18.1556196,70.77809798,57.22851432,12.0577413,21.45485423,8.236626097,23.84251969,24.5984252,10.91854419
48453001402,2019,2514,1957,25,346,0,96,0,46,42,0,13,0,14,1957,209,274,35,0,0,346,67,12,0,0,0,96,0,8,254,13,44,49,0,178,67,50,194,20,113,NA,NA,0,25,0,13,8,8,1996,170,1542,1755,96,1027,829,1659,1186,49,138,2179,46,110691,1315,108125,1068,NA,35,NA,115,NA,59,74608,2514,195,0,580,0,1957,163,35,10,346,32,0,0,96,0,1544,229,1315,794,521,1544,479,699600,1261,1227,908,335,441,47,2196,1005,282,580,23,77.84407319,0.994431185,13.76292761,0,3.818615752,0,1.829753381,1.670644391,0,0.517104216,0,0.556881464,10.67961165,14.00102197,0,0,19.36416185,3.468208092,NA,NA,0,8.333333333,10.10342084,0.517104216,1.750198886,1.949085123,0,7.08035004,2.665075577,1.988862371,7.716785998,0.795544948,4.494828958,NA,NA,0.994431185,0,0.517104216,0.318217979,0.318217979,8.517034068,77.25450902,5.47008547,80.72054528,71.4888487,2.953586498,8.318264014,2.111060119,7.756563246,0,0,8.329075115,28.57142857,9.248554913,NA,0,14.83160622,60.38022814,31.02331606,79.46891192,69.04942966,13.32537788,17.54176611,1.869530628,45.76502732,12.84153005,3.965517241
48453001705,2019,4918,4124,54,288,0,319,0,220,15,0,0,15,44,4124,635,914,54,0,4,288,140,5,0,0,0,319,72,81,155,98,0,0,62,269,196,33,474,38,223,NA,NA,17,0,0,0,14,4,3731,150,3135,2706,112,2049,1235,2594,1981,57,307,3853,216,128448,2254,123024,1989,NA,16,NA,79,NA,155,92618,4822,134,60,1263,0,4039,134,50,0,281,0,0,0,319,0,2424,170,2254,1506,748,2424,900,634600,1475,1637,1211,1065,1397,488,3992,2417,667,1263,18,83.8552257,1.09800732,5.85603904,0,6.486376576,0,4.473363156,0.305002033,0,0,0.305002033,0.894672631,15.39767216,22.16294859,0,7.407407407,48.61111111,1.736111111,NA,NA,22.57053292,25.39184953,3.151687678,1.992679951,0,0,1.260675071,5.469703131,3.985359902,0.671004473,9.638064254,0.772671818,4.534363562,NA,NA,0,0,0,0.284668564,0.081333876,4.020369874,84.02573037,4.13895048,60.27330405,76.36854279,2.197378566,11.83500386,5.606021282,2.778929905,1.244296972,0,3.317652884,0,0,NA,0,7.01320132,66.81455191,37.12871287,67.5330033,53.72670807,21.65514437,28.40585604,9.922732818,60.54609218,16.70841683,1.425178147
48453001722,2019,3844,2657,59,625,0,383,13,173,0,21,134,0,12,2657,158,287,81,0,0,625,21,18,0,0,0,383,81,0,401,0,101,11,0,155,31,9,517,274,132,NA,NA,65,11,0,0,0,0,3124,440,1886,2849,82,1759,1387,2767,1585,165,160,3414,210,69844,2318,80324,1756,NA,55,33863,327,105625,145,51223,3844,345,0,605,15,2657,119,81,20,625,128,0,0,383,0,2516,198,2318,183,2135,2516,2208,460100,1115,1646,2007,430,545,106,3521,1018,428,605,17,69.1207076,1.534859521,16.2591051,0,9.963579605,0.338189386,4.500520291,0,0.546305931,3.485952133,0,0.312174818,5.946556266,10.801656,0,0,3.36,2.88,NA,NA,21.14882507,0,10.43184183,0,2.627471384,0.28616025,0,4.032258065,0.806451613,0.234131113,13.44953174,7.127991675,3.433922997,NA,NA,0.28616025,0,0,0,0,14.08450704,60.37131882,2.878202878,78.85162024,57.28225515,5.963136971,5.782435851,6.151142355,8.975026015,0,2.479338843,4.478735416,24.69135802,20.48,NA,0,7.86963434,7.894736842,87.75834658,65.42130366,86.58326143,11.18626431,14.17793965,2.757544225,28.91224084,12.1556376,2.809917355
48453001752,2019,3930,1762,91,734,55,1166,0,110,845,0,13,84,0,1762,221,74,91,0,0,734,146,0,55,0,0,1166,101,0,372,86,0,0,83,29,41,9,1427,1170,203,NA,NA,132,0,31,0,0,0,2925,476,1840,2660,60,1869,1348,2600,1738,173,60,3363,166,42130,2171,36910,1049,NA,64,55521,370,41127,623,26701,3930,1107,15,745,91,1762,514,91,27,734,205,55,0,1166,291,2525,354,2171,15,2156,2525,2333,NA,968,2320,2122,567,142,0,3374,957,387,745,189,44.8346056,2.315521628,18.67684478,1.399491094,29.6692112,0,2.798982188,21.50127226,0,0.330788804,2.13740458,0,12.54256527,4.199772985,0,0,19.89100817,0,0,0,8.662092624,0,9.465648855,2.188295165,0,0,2.111959288,0.737913486,1.043256997,0.229007634,36.31043257,29.77099237,5.165394402,NA,NA,0,0.788804071,0,0,0,16.27350427,62.90598291,2.255639098,72.12413055,66.84615385,6.653846154,2.307692308,4.936068986,28.16793893,0.381679389,12.2147651,29.17139614,29.67032967,27.92915531,0,24.95711835,14.01980198,0.690925841,92.3960396,91.88118812,97.74297559,14.42748092,3.613231552,0,28.36395969,11.4700652,25.36912752
48453001756,2019,4582,3153,69,565,0,536,0,41,251,36,0,238,0,3153,405,532,69,0,0,565,97,29,0,0,0,536,86,0,387,0,72,5,63,149,79,45,777,300,429,NA,NA,78,5,56,8,10,0,3565,528,2173,2876,116,1773,1131,2760,1505,248,267,3756,169,115231,1746,122344,1327,NA,0,71102,160,136250,194,52084,4572,78,0,1201,9,3143,73,69,4,565,1,0,0,536,0,1871,125,1746,1144,602,1871,306,356500,1356,1842,964,826,814,244,3894,2202,604,1201,42,68.81274553,1.505892623,12.33085989,0,11.69794849,0,0.894805762,5.477957224,0.785683108,0,5.194238324,0,12.84490961,16.87281954,0,0,17.16814159,5.132743363,NA,NA,16.04477612,0,8.446093409,0,1.571366216,0.109122654,1.374945439,3.251855085,1.724137931,0.982103885,16.95766041,6.547359232,9.362723701,NA,NA,0.109122654,1.222173723,0.174596246,0.218245308,0,14.81065919,60.95371669,4.033379694,63.79018613,54.52898551,8.985507246,9.673913043,4.499467519,1.706036745,0,0.74937552,2.322621699,5.797101449,0.17699115,NA,0,6.680919294,65.52119129,16.35489043,98.45002672,55.21191294,18.02706242,17.76516805,5.325185509,56.54853621,15.51104263,3.497085762
48453001765,2019,14849,11309,174,2009,0,856,0,313,118,61,263,58,343,11309,1941,1385,214,12,0,2009,860,76,30,30,0,856,142,0,1712,83,0,36,181,550,571,181,1498,296,646,NA,NA,105,5,0,26,0,78,10013,438,6763,7947,177,5293,3315,7770,4932,701,354,10713,564,149818,5248,154958,4183,NA,147,115847,547,172308,236,64383,14849,392,4,4323,58,11309,272,214,0,2009,118,30,0,856,0,5645,397,5248,4261,987,5645,971,451400,1131,690,3077,4136,2226,239,11622,7993,995,4323,91,76.16001078,1.171796081,13.52953061,0,5.764697959,0,2.107886053,0.794666307,0.410802074,1.771163041,0.390598694,2.30991986,17.16332125,12.24688301,5.607476636,0,42.80736685,3.782976605,100,0,16.58878505,0,11.52939592,0.558960199,0,0.242440568,1.218937302,3.703953128,3.845376793,1.218937302,10.08822143,1.993400229,4.350461311,NA,NA,0.033672301,0,0.175095966,0,0.525287898,4.374313393,67.54219515,2.227255568,62.62988853,63.47490347,9.021879022,4.555984556,5.264631756,2.639908411,0.026937841,1.341660884,2.405164029,0,5.87356894,0,0,7.032772365,81.19283537,17.20106289,12.22320638,58.63185976,27.85372752,14.99090848,1.609535996,68.77473757,8.561349165,2.105019662
