tractid,period,pop19,nhwht19,nhblk19,hisp19,asian19,fb19,n10imm19,col19,unemp19,prof19,manuf19,npov19,vac19,own19,dmulti19,multi19,h30old19,h10yrs19,a18und19,a60up19
48141002500,2019,5347,486,92,4536,0,1922,334,893,75,856,76,1253,256,1304,2321,221,2264,691,932,1657
48141001107,2019,6770,1588,59,4874,177,1917,371,2474,115,1638,148,206,217,1616,2618,446,1889,1040,1374,1628
48141001109,2019,5064,1705,77,3155,74,971,238,1947,153,1052,142,394,133,1581,1895,104,1398,758,1172,1366
48141001112,2019,4249,1161,0,3023,49,861,185,1330,135,965,148,651,172,930,1815,520,1514,761,976,912
48141002600,2019,2776,47,22,2700,0,719,85,182,275,183,134,549,177,581,1067,183,965,267,534,730
48141003000,2019,3274,20,0,3251,0,1200,233,154,163,139,32,1343,159,448,1247,485,1160,532,757,943
48141003300,2019,5433,382,0,5034,0,1466,264,773,80,805,89,907,352,1317,2269,638,2203,540,995,1365
48141003501,2019,3442,289,0,3140,0,829,192,503,127,290,110,992,75,527,1105,343,991,529,778,899
48141003701,2019,4665,200,72,4383,10,1289,267,348,179,297,204,899,87,778,1499,317,1460,526,1124,1254
48141003902,2019,2511,29,57,2260,0,456,22,213,125,153,10,771,87,584,891,75,694,249,609,588
48141004103,2019,7347,267,20,7030,0,2117,342,425,212,489,356,2457,125,1325,2508,882,1375,1118,2176,1471
48141003200,2019,2454,29,0,2425,0,972,132,91,102,138,68,948,96,490,975,202,912,347,521,638
48141001501,2019,5712,1371,20,3964,346,1268,313,1772,132,1200,226,1048,286,1184,2411,1026,2115,1172,1373,1189
48141002000,2019,2581,40,0,2526,15,972,220,58,191,102,40,1232,46,172,990,730,669,630,753,658
48141002201,2019,3385,426,107,2712,102,1035,341,586,132,512,111,860,121,508,1333,563,1259,499,539,983
48141004003,2019,8116,69,40,8007,0,2650,563,544,212,693,321,2039,171,1127,2655,932,1399,1229,2300,1433
48141004004,2019,5374,274,16,5084,0,1673,115,303,186,442,222,1327,59,1150,1682,246,1276,480,1272,1528
48141004107,2019,1593,99,0,1494,0,345,28,162,54,156,54,106,18,377,463,0,457,110,412,397
48141004202,2019,5366,149,136,5013,16,1164,203,294,54,394,156,962,125,1107,2102,684,1989,918,1056,1292
48121020602,2019,10939,4626,1302,4665,144,1656,257,1533,342,2153,481,1847,219,1838,3754,889,2026,2090,2973,1094
48121020700,2019,2816,1828,188,526,217,315,168,754,69,702,95,913,344,200,1822,1382,1553,1245,190,370
48121021301,2019,4310,2151,725,748,589,905,616,838,260,924,184,2083,289,17,2006,1878,966,1655,199,50
48121021611,2019,4626,2008,567,1249,721,909,117,1281,95,1140,162,588,66,1256,1790,357,1421,933,991,794
48121021616,2019,4751,1426,1470,1536,263,1516,609,1230,116,843,160,865,147,771,2257,1398,1881,1496,1143,538
48121021615,2019,5026,1508,181,2943,371,1744,262,864,131,782,220,263,9,1319,1539,0,1482,540,1162,762
48121021502,2019,4891,1983,557,2270,15,900,237,732,147,804,258,717,92,749,1727,791,1093,1047,1394,632
48215020302,2019,9856,623,0,9132,0,1681,414,2202,400,1572,53,1788,300,2265,3441,590,1831,1434,3012,1502
48215020403,2019,5098,313,0,4785,0,1267,206,406,206,418,56,1549,224,887,1899,505,1064,799,1505,1075
48215020404,2019,5420,1619,0,3801,0,1444,628,892,74,466,75,1142,1223,1664,3591,537,1487,1379,1358,2243
48215020504,2019,7746,25,0,7505,216,3456,932,1160,103,550,324,3452,375,1522,2713,461,1422,1025,2387,1953
48215020803,2019,4938,884,11,3982,23,890,239,1373,148,1187,146,855,98,1213,1860,428,1427,773,1121,1035
48215020725,2019,4326,135,0,4181,10,1215,109,401,337,304,38,1057,59,858,1392,244,1084,624,1113,870
48215020726,2019,7679,775,0,6888,0,2016,487,1380,234,1030,242,2294,224,1343,2539,916,807,1396,2572,1063
48215020804,2019,4800,595,0,4130,65,1209,454,856,269,687,59,1282,116,508,1771,1021,1568,1140,1357,640
48491020110,2019,5949,4980,57,778,41,205,62,2244,102,1593,243,180,25,1839,2131,185,626,1289,1250,1442
48491020111,2019,3443,2674,44,711,6,323,76,865,54,563,134,382,15,937,1338,154,695,664,610,1336
48491020112,2019,5258,3942,205,963,23,306,177,2014,97,1376,88,200,128,1463,1834,147,469,1073,1182,1248
48355003402,2019,6374,2202,92,4080,0,260,0,894,466,832,138,1313,187,1520,2430,594,2212,1012,1530,1912
48355003601,2019,6230,2416,56,3474,197,537,112,723,303,730,255,787,265,1129,2348,908,1754,1346,1509,965
48355005602,2019,6788,226,0,6562,0,301,144,269,447,531,176,3082,356,1147,2418,242,1985,655,2564,1185
48355005801,2019,7022,4303,68,2629,22,279,36,1515,67,1472,285,301,164,1812,2559,268,1258,1404,2076,1434
48355001500,2019,4884,406,440,4038,0,561,0,198,213,262,98,1859,151,811,2010,888,1818,940,1187,1301
48355002301,2019,4296,726,95,3462,13,238,12,229,161,305,106,630,124,1053,1536,10,1508,478,879,907
48355002500,2019,4065,2205,31,1633,196,309,112,1188,37,948,161,451,480,1062,2089,555,1987,790,766,1204
48175960100,2019,4344,2680,254,1392,0,125,7,470,101,683,248,596,519,1253,2100,63,1199,663,889,1225
48175960200,2019,3221,1728,118,1320,55,212,10,448,61,397,96,384,525,929,1671,45,968,431,749,1011
48193950100,2019,2616,2078,28,460,0,219,167,313,19,306,67,415,603,705,1478,34,1036,369,565,693
48193950300,2019,3471,2972,13,447,0,119,0,487,35,469,57,867,380,995,1662,117,1230,563,786,1061
48193950200,2019,2245,1953,25,155,0,46,0,529,17,290,68,120,570,747,1402,7,905,249,380,863
48197950100,2019,3945,2828,232,749,0,291,140,378,142,524,153,544,748,1084,2344,192,2107,657,820,1131
48335950200,2019,6680,2593,767,3087,37,413,72,438,85,657,30,539,959,1281,2652,164,2530,800,1231,1149
48449950500,2019,2696,590,128,1942,11,956,131,243,49,203,366,394,112,467,880,83,653,351,777,289
48449950700,2019,1500,205,394,828,29,451,88,40,4,103,206,459,46,300,480,62,306,195,443,288
48449950300,2019,9247,4730,522,3689,201,1749,375,1133,107,929,963,2335,321,2078,3284,242,1583,1666,2865,1992
48449950400,2019,5521,4031,214,1155,46,490,21,711,250,678,534,541,340,1558,2272,82,944,845,1378,1303
48449950800,2019,4356,1450,578,2061,0,823,264,517,109,453,327,735,115,910,1707,333,1247,802,1386,707
48449950100,2019,2146,1394,229,516,0,221,14,196,85,157,124,340,126,674,983,75,615,318,478,597
48449950200,2019,2683,1215,79,1354,16,698,62,257,41,232,272,411,247,804,1253,9,584,401,733,621
48355003500,2019,2088,348,20,1705,15,156,0,114,57,240,115,296,96,446,829,57,668,302,582,477
48355003603,2019,5047,1697,115,3194,0,111,19,525,134,793,221,768,95,1221,1676,152,807,942,1729,808
48355003700,2019,3383,969,0,2395,0,485,12,277,77,427,68,404,112,845,1326,311,855,535,850,778
48355003401,2019,4292,970,146,2988,0,268,0,641,220,693,139,889,189,732,1678,709,1454,803,956,914
48355005102,2019,3925,3295,46,341,62,162,38,1203,74,880,99,452,2744,1147,4674,1969,2854,1027,514,1095
48355001000,2019,3477,258,136,3083,0,778,307,72,103,186,13,977,202,513,1455,446,1136,697,883,557
48355001400,2019,4808,2074,21,2536,22,306,46,1746,37,1074,163,637,502,1023,2467,934,2221,1248,1098,1051
48355000700,2019,4499,752,141,3593,13,454,76,264,55,269,127,1083,264,683,1989,732,1216,922,1344,1049
48355001602,2019,3498,129,0,3298,0,682,221,139,115,163,32,496,292,656,1500,5,1353,428,681,899
48201552102,2019,6166,3276,470,1670,750,1622,328,1512,163,1080,357,69,0,1766,2179,130,1084,745,1208,1591
48201552001,2019,8955,3405,1516,2469,1357,1677,269,2284,224,1977,588,1352,71,1912,3814,1542,1627,2291,2123,1893
48201552101,2019,4324,1494,750,1565,403,1120,454,798,160,667,415,376,102,536,1631,844,646,1098,1007,391
48201552103,2019,3136,1567,523,775,222,625,120,624,48,635,182,187,60,777,1195,274,622,531,727,739
48201552301,2019,4307,2692,617,772,169,586,233,755,154,711,167,206,70,1192,1632,242,1141,648,1088,1014
48201552302,2019,4235,2162,828,631,408,765,523,1453,57,1163,178,391,388,843,2246,1173,1527,1177,845,644
48201552601,2019,6479,1485,2966,1008,883,1186,346,1129,263,902,325,1446,76,498,2441,1738,377,1893,2046,752
48201552602,2019,6648,3556,983,1246,812,1471,529,2251,221,2308,262,392,393,1302,3339,1796,711,1977,1323,1003
48201553001,2019,5833,2443,1130,1574,510,945,278,1423,178,1303,244,558,179,1503,2320,416,1712,1220,921,1228
48201553002,2019,4813,1326,890,2093,437,1568,471,1279,181,955,160,498,130,1240,1806,437,1197,954,836,1083
48201553401,2019,4090,2975,254,585,170,481,50,1332,79,925,179,134,105,1300,1567,0,993,553,953,936
48201553402,2019,9127,4733,1414,2273,532,1073,286,2676,536,2569,469,1491,103,2320,3289,548,962,1735,2295,1499
48201553403,2019,7843,3798,723,2031,1177,1610,579,2240,37,2194,323,217,119,1919,2643,385,247,1279,2046,1303
48201553802,2019,10168,4593,1157,2893,1366,2443,454,2179,191,2156,443,1110,343,2122,3849,1166,2095,2081,2597,1950
48201554001,2019,3387,1739,279,1056,279,622,105,868,65,719,166,98,245,564,1573,881,784,813,813,858
48113014206,2019,6681,2409,2273,1116,809,1436,395,3356,310,2912,293,217,747,225,4652,4488,738,3783,674,265
48113014311,2019,5639,301,643,802,3805,3621,2453,2627,62,1835,94,244,139,72,2220,2140,1463,1795,1640,128
48113009303,2019,4224,159,606,3443,0,1481,70,107,13,287,27,554,102,798,1176,0,1095,390,1328,601
48113010000,2019,10393,2757,4510,2428,243,973,190,2112,221,1833,377,1064,308,215,2927,2590,739,2247,589,1025
48113010101,2019,4657,347,1907,2391,12,1509,121,48,159,197,217,1303,267,725,1591,285,891,696,1250,692
48029160702,2019,5544,274,90,5093,5,512,100,207,238,175,147,1842,290,660,2187,1110,1708,1050,1449,968
48029161600,2019,4880,606,306,3866,102,609,199,296,83,294,111,1007,95,636,1312,337,1074,596,1586,654
48029170200,2019,5599,49,10,5537,3,1292,181,115,321,217,49,2240,234,784,1856,493,1613,697,1487,1042
48029131601,2019,5645,2026,1092,1779,173,478,245,1317,127,1108,116,214,223,1356,1737,0,282,1181,1856,517
48029131700,2019,1129,770,44,208,56,64,50,367,35,72,3,15,29,3,293,39,272,258,505,27
48029141200,2019,7628,989,133,6484,1,897,46,549,48,589,202,2426,136,1539,2563,564,2391,1208,2401,1464
48029150100,2019,5588,494,9,4920,30,828,183,704,219,793,204,1080,309,910,2249,576,1753,1103,1180,931
48029150600,2019,4959,574,0,4370,0,823,128,62,239,148,115,1536,54,950,1475,151,1323,605,1557,767
48029151100,2019,8115,743,46,7316,0,1277,118,176,83,630,215,2277,0,1449,2172,126,1978,781,2237,1725
48029151400,2019,5501,357,46,5098,0,990,219,184,238,282,180,1323,82,654,1428,400,1304,623,1316,988
48029172002,2019,18624,4698,2523,10224,361,1269,577,3539,385,3194,431,826,574,3834,5664,868,671,4006,6360,1944
48113010803,2019,8368,1585,2860,3858,63,2187,737,1547,421,1208,473,1308,266,1653,2978,994,2715,1299,1857,1672
48113011002,2019,3392,169,2411,799,0,102,57,452,108,439,19,825,120,1032,1364,0,1262,208,662,1051
48113011101,2019,4736,600,3363,773,0,210,0,1020,138,875,115,535,94,1280,1750,92,1430,439,1047,1523
48113011105,2019,4929,66,2861,1950,0,870,293,205,38,365,120,1449,116,338,1783,1138,1535,1249,1307,748
48113011601,2019,4866,198,2565,2098,0,914,359,233,165,240,134,1488,249,665,1704,697,1418,866,1306,887
48113012208,2019,2654,132,976,1497,0,796,258,76,91,103,31,997,94,0,1216,1201,940,989,842,334
48113012211,2019,4553,514,1798,2115,9,1144,407,255,79,277,217,946,248,344,2085,1631,1854,1299,1388,597
48113012400,2019,5447,2636,85,2542,0,1314,150,1121,133,1015,345,382,160,1665,2285,154,2034,833,1012,1051
48113012900,2019,4489,3327,81,860,14,300,26,2202,17,1658,89,294,149,1738,2343,320,2178,1184,804,1200
48113013009,2019,5026,2480,1418,956,120,539,94,1646,54,1192,114,425,158,964,1951,961,1775,1002,1579,834
48113013200,2019,7556,5073,710,1374,351,1105,392,3697,156,2502,142,424,695,1690,4560,2751,1752,2805,1079,2525
48113011300,2019,5201,115,4393,679,0,339,0,713,188,404,57,1208,120,1282,2194,177,1737,793,909,1455
48113012209,2019,2561,1456,490,546,69,244,40,948,46,705,49,262,196,603,1282,503,1077,637,396,545
48113012800,2019,8153,4112,445,3299,30,1267,193,2773,63,1920,318,601,35,2332,3275,461,3149,1691,1915,1913
48113013725,2019,4090,1045,1112,1726,170,1085,353,838,89,710,292,740,113,156,2023,1853,1691,1615,1003,533
48113013804,2019,3998,1588,166,1994,27,672,56,910,28,675,130,252,129,1026,1467,228,1388,472,1007,833
48113014116,2019,5367,1131,1724,1088,1366,2385,955,950,143,795,227,853,120,147,2114,1937,1663,1761,1589,247
48113014120,2019,5059,3456,45,580,867,982,264,2246,45,1569,302,77,116,1653,1944,0,1307,762,1357,1164
48221160209,2019,8406,7150,0,854,250,296,79,1622,104,1551,221,606,276,2432,3233,99,1031,1700,1972,2145
48221160210,2019,6041,5673,0,93,63,144,0,2122,89,1243,145,207,46,2389,2550,46,774,1018,705,3303
48221160301,2019,5395,4712,0,514,0,21,10,900,82,879,170,425,385,1375,2589,611,1146,1267,1094,1502
48221160302,2019,3780,3243,4,362,10,19,2,482,54,323,85,386,388,1111,1736,36,1029,613,879,937
48231961501,2019,3467,2714,6,704,0,174,0,698,52,753,209,186,120,1061,1260,25,499,438,670,934
48231961502,2019,5601,4467,96,910,42,239,35,687,53,933,344,629,162,1500,1857,0,594,802,1601,983
48231961503,2019,4163,3473,49,543,34,125,2,399,93,481,233,783,180,1157,1765,167,962,759,935,1264
48223950401,2019,4377,2969,487,868,9,253,22,580,120,832,327,774,97,803,1737,405,1558,950,1181,684
48223950402,2019,4245,3766,87,281,35,78,19,709,176,541,202,341,233,900,1900,488,1302,978,1027,1031
48229950300,2019,4415,766,72,3435,34,1715,593,314,82,148,84,886,601,703,1579,5,1040,350,1083,952
48227950801,2019,4634,2276,403,1621,81,225,42,633,109,736,105,696,158,912,1706,478,1431,990,1247,867
48227950802,2019,5565,1215,411,3744,57,2793,993,238,110,229,64,241,178,322,804,43,758,383,428,478
48237950500,2019,2571,2323,4,219,9,45,7,148,59,240,63,328,380,874,1485,45,909,484,513,677
48245000307,2019,4066,2257,982,582,129,610,257,1183,42,1250,525,203,126,542,2157,1377,629,1622,629,659
48245000308,2019,7406,3622,2697,797,272,775,237,1833,97,1319,516,1021,173,1242,3561,2179,2064,2310,1629,1468
48245000309,2019,2937,1241,1037,356,245,332,42,589,0,655,132,380,101,894,1343,332,867,676,733,780
48245000310,2019,5642,2726,1511,840,525,250,164,1475,179,1109,309,506,261,1196,2419,842,1802,1071,1421,1468
48355005414,2019,3051,787,105,1727,327,398,110,849,78,689,114,118,43,809,1207,326,224,773,863,424
48355005415,2019,6174,2149,272,3307,391,499,175,1173,86,1308,183,422,177,1341,2282,783,265,1477,1869,977
48439121601,2019,7488,4480,862,1833,110,973,244,2280,169,1659,273,1426,109,1894,3007,481,2352,1566,1599,1686
48439121609,2019,5975,4074,732,369,578,580,148,2426,94,1636,144,105,129,1811,2276,202,1695,657,1313,1609
48439122500,2019,4205,3086,513,554,37,296,89,1092,101,873,264,503,134,1080,1914,497,1582,853,813,1088
48439100300,2019,5750,235,1015,4494,0,1722,183,146,170,262,252,1375,79,824,1704,409,1081,787,2086,827
48439100700,2019,5291,1655,45,3444,18,1388,356,318,134,345,377,957,107,914,1877,319,1558,989,1421,769
48439102302,2019,5601,2346,534,2416,21,827,310,482,351,499,301,1096,314,1009,2165,255,2079,953,1574,713
48439106512,2019,4538,1555,2168,529,71,249,101,972,95,777,200,772,246,735,2286,1362,1266,1417,925,809
48439111003,2019,3016,1317,417,1068,78,421,181,519,39,504,138,374,26,843,1002,3,774,440,807,758
48473680300,2019,10627,4514,3117,2821,77,1279,197,1126,150,1293,230,2170,751,1940,4234,885,2355,1900,2732,1801
48473680600,2019,8973,6868,57,2035,13,909,136,1192,167,1090,393,817,268,2322,2988,0,962,1367,2053,1748
48473680500,2019,11609,3774,3832,3792,57,1773,137,1228,319,1475,554,2687,343,2038,4333,961,1948,2314,3438,2249
48473680400,2019,4052,31,3717,215,38,68,23,11,286,188,0,0,0,0,0,0,0,0,41,0
48481741000,2019,3939,1102,513,2284,0,529,24,176,49,374,154,971,243,770,1574,212,1188,646,1274,775
48481740600,2019,4669,1822,460,2334,53,552,152,383,187,417,265,492,322,1125,1820,109,1417,599,1281,1057
48481740300,2019,1334,305,626,338,36,86,19,34,144,125,104,346,197,251,643,0,447,156,330,264
48165950200,2019,10302,7723,29,2443,50,3648,1090,473,257,1015,204,2020,321,2278,3177,201,1450,1476,3842,1051
48165950100,2019,4047,947,112,2988,0,822,101,182,97,409,19,513,200,802,1320,72,956,429,1569,671
48165950300,2019,6357,2823,309,3160,61,943,201,640,117,887,177,610,168,1413,2004,89,1673,793,2045,1005
48183001200,2019,2652,280,1010,1329,18,603,129,115,31,190,103,510,171,481,1004,95,893,403,794,318
48423001101,2019,4009,3120,150,629,55,283,7,1155,98,935,52,433,157,1060,1790,448,1520,963,663,1005
48105950100,2019,3484,1304,24,2156,0,284,0,332,0,456,19,637,465,1001,1819,125,1310,435,846,771
48199030600,2019,4207,4017,0,97,45,45,35,328,123,438,134,556,158,1065,1562,0,744,684,1051,870
48199030900,2019,4478,3990,73,112,30,118,0,343,63,586,291,546,201,1442,1842,9,1084,602,982,1015
48215022900,2019,4136,485,0,3649,0,719,82,379,75,358,91,1077,676,993,2042,154,1154,495,1158,1097
48215023700,2019,5569,125,0,5407,19,1214,123,304,183,491,55,2305,230,630,1765,451,1081,711,2064,614
48215021302,2019,15742,205,0,15537,0,6059,1358,748,294,687,336,5410,133,2704,4161,397,833,1656,5905,1889
48215021401,2019,5983,192,0,5791,0,1827,532,522,234,399,59,2035,246,661,1996,851,1211,1020,2114,859
48215022001,2019,14053,891,0,13129,0,3045,356,1351,425,1566,213,2525,349,2943,3862,165,1165,1407,4551,1772
48215020724,2019,4068,317,28,3317,367,1513,387,957,90,817,152,318,178,971,1379,37,470,439,1015,853
48215020901,2019,5139,1200,152,3276,429,977,225,2162,95,1629,115,531,493,1092,2681,1168,1026,1288,1109,1089
48215021500,2019,4066,0,0,4066,0,1059,91,169,58,275,23,1654,155,633,1197,119,959,480,1333,771
48215021600,2019,4032,120,0,3912,0,1333,210,127,91,199,70,1782,120,712,1378,266,785,614,1177,797
48215023507,2019,10104,211,56,9826,0,2740,44,667,372,653,328,2969,340,1839,2744,183,1136,849,3448,1227
48215020723,2019,5211,210,0,4993,0,2030,251,336,166,259,135,1922,249,724,1879,833,1427,828,1208,1191
48215021201,2019,3041,384,23,2500,113,1186,386,1031,21,685,79,389,154,531,1377,768,973,621,510,940
48215022702,2019,4987,545,0,4303,115,1160,142,404,116,371,58,2028,1018,1056,2715,381,1424,790,1383,1220
48215023000,2019,5776,292,28,5451,0,626,37,477,66,495,44,1999,197,1046,1936,401,1153,720,1963,1150
48215023503,2019,8737,234,0,8496,0,2541,494,399,354,601,17,2982,379,1600,2471,72,678,991,2900,1429
48355001601,2019,5035,60,197,4778,0,865,73,98,109,127,120,1451,259,1153,1867,66,1678,484,1396,1002
48355002703,2019,5724,1725,264,3699,15,388,0,535,127,582,189,796,97,1315,2066,297,1827,785,1547,1124
48493000102,2019,3815,2584,27,1111,0,271,36,463,61,497,107,589,194,1236,1554,0,403,529,1053,848
48493000103,2019,3257,2521,27,555,0,156,38,477,41,459,108,174,157,912,1224,123,477,462,627,909
48493000104,2019,4914,4165,90,498,16,56,0,1048,73,754,183,278,115,1417,1618,5,475,520,1248,963
48493000201,2019,2417,911,16,1473,0,109,0,235,73,257,94,422,128,711,951,0,358,263,555,629
48493000202,2019,2630,1291,6,1301,0,132,11,211,93,275,46,275,116,605,912,3,502,355,688,573
48493000300,2019,6266,2226,73,3882,58,175,58,523,141,784,169,738,300,1260,2252,367,1370,1023,1558,1630
48493000402,2019,3097,1470,32,1541,5,112,0,334,60,369,72,239,116,659,1042,150,406,431,774,657
48029181809,2019,6770,1878,250,4261,183,843,199,921,353,894,176,874,87,1350,2459,466,1703,1460,1555,1056
48029182101,2019,12033,8069,412,2953,229,642,197,4982,118,2807,350,559,198,3727,4353,247,901,2407,2995,3071
48029190601,2019,4514,547,31,3893,43,1733,274,322,61,399,154,617,131,597,1303,132,1221,625,1166,474
48029191004,2019,4732,446,125,3983,124,1354,485,320,155,270,90,1712,101,402,1475,957,1310,819,1392,571
48029181302,2019,6523,2205,542,3534,134,1263,417,1941,257,1758,90,897,186,952,3348,2312,2517,2376,936,1118
48029180902,2019,7969,943,82,6779,0,1920,310,526,235,909,168,2232,156,1638,2695,428,2530,1211,1766,1560
48113001204,2019,2902,216,0,2633,0,1210,135,181,34,235,52,622,73,342,740,41,629,294,958,291
48439111529,2019,4290,2799,135,1062,175,356,76,1098,113,939,204,339,51,1082,1551,278,1054,667,796,1387
48439111534,2019,6447,4149,884,932,133,597,224,1547,98,1361,348,381,68,1737,2343,69,1671,1068,1610,1328
48439111541,2019,3848,977,1485,1033,215,743,356,552,184,648,383,527,99,804,1405,0,1069,616,1210,377
48439111545,2019,2231,1743,114,122,225,211,4,917,33,563,60,303,70,656,957,236,646,327,440,775
48439113108,2019,4657,3502,223,437,309,429,119,1967,72,1377,238,346,0,1588,1763,81,1481,652,936,1362
48439113110,2019,4643,1337,1902,1233,98,554,72,1225,65,801,320,396,479,624,2866,2479,2328,1844,957,593
48439113210,2019,7389,5720,504,782,283,475,30,2212,168,1609,235,373,79,2358,2856,209,1315,1058,1530,2120
48491020113,2019,2958,1916,183,764,15,303,30,701,106,451,117,307,170,400,1065,531,371,522,570,736
48491020114,2019,6815,4777,238,1678,48,420,113,1002,278,1034,258,587,168,972,2684,1429,1438,1438,1702,1593
48491020115,2019,5360,4346,47,749,145,228,42,1928,84,1034,105,229,20,1629,1868,126,112,1441,1394,1643
48491020201,2019,1435,1130,0,288,0,153,0,223,27,256,57,116,88,329,546,32,288,217,362,269
48491020202,2019,5936,5166,104,498,11,199,0,1353,306,1321,320,427,79,1455,1776,74,323,991,1580,707
48491020203,2019,3605,3416,19,69,0,147,15,1975,47,368,46,156,39,1785,1898,26,41,829,73,3053
48491020204,2019,4967,3485,12,1264,0,299,23,894,30,942,150,352,82,1246,1685,18,444,881,1293,1025
48491020311,2019,7122,3474,227,1461,1541,1564,423,2938,173,2556,429,362,270,1137,3293,1802,59,2701,1814,678
48491020312,2019,11353,6196,489,3883,356,1677,120,2023,17,2305,451,299,108,2562,3285,54,550,1754,3363,1268
48491020313,2019,10766,7946,208,1386,880,1151,252,3094,71,3069,481,731,43,2121,3292,722,615,1947,3197,1107
48491020314,2019,9112,5581,339,2702,197,861,103,1529,122,1603,220,192,133,2011,2935,346,266,2118,3084,1129
48491020315,2019,8758,4212,51,1263,3010,2449,657,3612,133,3006,616,51,199,2018,2785,482,39,2132,3125,797
48491020316,2019,5647,3449,206,1128,583,825,356,1946,186,1526,325,341,279,1008,2720,1557,430,1976,1172,874
48491020317,2019,5287,2927,271,1467,509,1102,345,1650,119,1237,193,77,180,763,1936,1042,61,1313,1749,464
48491020318,2019,9083,5737,264,1838,819,1322,348,2990,281,2166,281,417,239,1892,3261,884,835,1810,2109,1379
48491020319,2019,8394,5327,326,1871,465,732,234,2175,222,2245,409,675,33,1801,2331,0,72,1407,2745,784
48491020320,2019,6761,4660,300,1324,197,711,188,2218,263,2146,359,437,0,1996,2491,67,518,1335,1642,834
48491020321,2019,2061,1357,100,527,13,166,56,345,68,378,111,173,39,559,762,20,537,261,498,393
